session,group,type,channel,trial,latHi,latLo,latDiff,included
250818_Dupi_NMH_JH_1,DupiS1,Dupi,macBP2,29,NaN,NaN,NaN,0
250818_Dupi_NMH_JH_1,DupiS1,Dupi,macBP2,30,NaN,NaN,NaN,0
250818_Dupi_NMH_JH_1,DupiS1,Dupi,macBP2,31,NaN,NaN,NaN,0
250818_Dupi_NMH_JH_1,DupiS1,Dupi,macBP2,32,NaN,NaN,NaN,0
250818_Dupi_NMH_JH_1,DupiS1,Dupi,macBP2,33,NaN,NaN,NaN,0
250818_Dupi_NMH_JH_1,DupiS1,Dupi,macBP2,34,NaN,NaN,NaN,0
250818_Dupi_NMH_JH_1,DupiS1,Dupi,macBP2,35,NaN,NaN,NaN,0
250818_Dupi_NMH_JH_1,DupiS1,Dupi,macBP2,36,NaN,NaN,NaN,0
250818_Dupi_NMH_JH_1,DupiS1,Dupi,macBP2,37,NaN,NaN,NaN,0
250818_Dupi_NMH_JH_1,DupiS1,Dupi,macBP2,38,NaN,NaN,NaN,0
250818_Dupi_NMH_JH_1,DupiS1,Dupi,macBP2,39,NaN,NaN,NaN,0
250818_Dupi_NMH_JH_1,DupiS1,Dupi,macBP2,40,NaN,NaN,NaN,0
250818_Dupi_NMH_JH_2,DupiS2,Dupi,macBP1,1,2176,2198,22,1
250818_Dupi_NMH_JH_2,DupiS2,Dupi,macBP1,2,2444,2418,-26,1
250818_Dupi_NMH_JH_2,DupiS2,Dupi,macBP1,3,1552,1530,-22,1
250818_Dupi_NMH_JH_2,DupiS2,Dupi,macBP1,4,1984,2006,21.9999999999998,1
250818_Dupi_NMH_JH_2,DupiS2,Dupi,macBP1,5,2294,2302,8,1
250818_Dupi_NMH_JH_2,DupiS2,Dupi,macBP1,6,2628,2628,0,1
250818_Dupi_NMH_JH_2,DupiS2,Dupi,macBP1,7,1652,1632,-20,1
250818_Dupi_NMH_JH_2,DupiS2,Dupi,macBP1,8,1312,1290,-22,1
250818_Dupi_NMH_JH_2,DupiS2,Dupi,macBP1,9,2944,2876,-68,1
250818_Dupi_NMH_JH_2,DupiS2,Dupi,macBP1,10,1842,1842,0,1
250818_Dupi_NMH_JH_2,DupiS2,Dupi,macBP1,11,2800,2980,180,1
250818_Dupi_NMH_JH_2,DupiS2,Dupi,macBP1,12,2234,2258,24,1
250818_Dupi_NMH_JH_2,DupiS2,Dupi,macBP1,13,2012,1792,-220,1
250818_Dupi_NMH_JH_2,DupiS2,Dupi,macBP1,14,2222,2182,-40,1
250818_Dupi_NMH_JH_2,DupiS2,Dupi,macBP1,15,2278,2274,-4,1
250818_Dupi_NMH_JH_2,DupiS2,Dupi,macBP1,16,1726,1780,54,1
250818_Dupi_NMH_JH_2,DupiS2,Dupi,macBP1,17,1990,1968,-22,1
250818_Dupi_NMH_JH_2,DupiS2,Dupi,macBP1,18,1100,1122,22,1
250818_Dupi_NMH_JH_2,DupiS2,Dupi,macBP1,19,2224,2120,-104,1
250818_Dupi_NMH_JH_2,DupiS2,Dupi,macBP1,20,2718,2732,14,1
250818_Dupi_NMH_JH_2,DupiS2,Dupi,macBP1,21,2142,2174,32,1
250818_Dupi_NMH_JH_2,DupiS2,Dupi,macBP1,22,826,908,82,1
250818_Dupi_NMH_JH_2,DupiS2,Dupi,macBP1,23,996,910,-86,1
250818_Dupi_NMH_JH_2,DupiS2,Dupi,macBP1,24,2222,2262,40,1
250818_Dupi_NMH_JH_2,DupiS2,Dupi,macBP1,25,2912,2900,-12,1
250818_Dupi_NMH_JH_2,DupiS2,Dupi,macBP1,26,2038,2010,-28,1
250818_Dupi_NMH_JH_2,DupiS2,Dupi,macBP1,27,2474,2270,-204,1
250818_Dupi_NMH_JH_2,DupiS2,Dupi,macBP1,28,1992,2050,58,1
250818_Dupi_NMH_JH_2,DupiS2,Dupi,macBP1,29,2302,2402,100,1
250818_Dupi_NMH_JH_2,DupiS2,Dupi,macBP1,30,2348,2298,-50,1
250818_Dupi_NMH_JH_2,DupiS2,Dupi,macBP1,31,1304,1300,-4,1
250818_Dupi_NMH_JH_2,DupiS2,Dupi,macBP1,32,2232,2220,-12,1
250818_Dupi_NMH_JH_2,DupiS2,Dupi,macBP1,33,2052,2040,-12,1
250818_Dupi_NMH_JH_2,DupiS2,Dupi,macBP1,34,2220,2216,-4,1
250818_Dupi_NMH_JH_2,DupiS2,Dupi,macBP1,35,1514,1522,8,1
250818_Dupi_NMH_JH_2,DupiS2,Dupi,macBP1,36,2130,2218,88,1
250818_Dupi_NMH_JH_2,DupiS2,Dupi,macBP1,37,2224,2306,82,1
250811_Dupi_NMH_TPB_1,DupiS1,Dupi,macBP1,1,2304,2322,18,1
250811_Dupi_NMH_TPB_1,DupiS1,Dupi,macBP1,2,3000,3000,0,1
250811_Dupi_NMH_TPB_1,DupiS1,Dupi,macBP1,3,354,332,-22,1
250811_Dupi_NMH_TPB_1,DupiS1,Dupi,macBP1,4,1752,1712,-40,1
250811_Dupi_NMH_TPB_1,DupiS1,Dupi,macBP1,5,2954,2970,16,1
250811_Dupi_NMH_TPB_1,DupiS1,Dupi,macBP1,6,2064,2064,0,1
250811_Dupi_NMH_TPB_1,DupiS1,Dupi,macBP1,7,322,322,0,1
250811_Dupi_NMH_TPB_1,DupiS1,Dupi,macBP1,8,2902,2906,4,1
250811_Dupi_NMH_TPB_1,DupiS1,Dupi,macBP1,9,1790,1784,-6,1
250811_Dupi_NMH_TPB_1,DupiS1,Dupi,macBP1,10,1652,1654,2,1
250811_Dupi_NMH_TPB_1,DupiS1,Dupi,macBP1,11,2690,2690,0,1
250811_Dupi_NMH_TPB_1,DupiS1,Dupi,macBP1,12,2950,3000,50,1
250811_Dupi_NMH_TPB_1,DupiS1,Dupi,macBP1,13,2636,2564,-72,1
250811_Dupi_NMH_TPB_1,DupiS1,Dupi,macBP1,14,160,162,2,1
250811_Dupi_NMH_TPB_1,DupiS1,Dupi,macBP1,15,2050,2044,-6,1
250811_Dupi_NMH_TPB_1,DupiS1,Dupi,macBP1,16,1692,1684,-8,1
250811_Dupi_NMH_TPB_1,DupiS1,Dupi,macBP1,17,2732,2736,4,1
250811_Dupi_NMH_TPB_1,DupiS1,Dupi,macBP1,18,3000,2974,-26,1
250811_Dupi_NMH_TPB_1,DupiS1,Dupi,macBP1,19,2566,2566,0,1
250811_Dupi_NMH_TPB_1,DupiS1,Dupi,macBP1,20,3000,3000,0,1
250811_Dupi_NMH_TPB_1,DupiS1,Dupi,macBP1,21,1790,1814,24,1
250811_Dupi_NMH_TPB_1,DupiS1,Dupi,macBP1,22,2880,2898,18,1
250811_Dupi_NMH_TPB_1,DupiS1,Dupi,macBP1,23,1862,1832,-30,1
250811_Dupi_NMH_TPB_1,DupiS1,Dupi,macBP1,24,1170,1174,4,1
250811_Dupi_NMH_TPB_1,DupiS1,Dupi,macBP1,25,1752,1750,-2,1
250811_Dupi_NMH_TPB_1,DupiS1,Dupi,macBP1,26,2364,2342,-22,1
250811_Dupi_NMH_TPB_1,DupiS1,Dupi,macBP1,27,1384,1312,-72,1
250811_Dupi_NMH_TPB_1,DupiS1,Dupi,macBP1,28,1580,1574,-6,1
250811_Dupi_NMH_TPB_1,DupiS1,Dupi,macBP1,29,2006,2002,-4,1
250811_Dupi_NMH_TPB_1,DupiS1,Dupi,macBP1,30,3000,3000,0,1
250811_Dupi_NMH_TPB_1,DupiS1,Dupi,macBP1,31,1604,1644,40,1
250811_Dupi_NMH_TPB_1,DupiS1,Dupi,macBP1,32,158,154,-4,1
250811_Dupi_NMH_TPB_1,DupiS1,Dupi,macBP1,33,2386,2354,-32,1
250811_Dupi_NMH_TPB_1,DupiS1,Dupi,macBP1,34,2816,2830,14,1
250811_Dupi_NMH_TPB_1,DupiS1,Dupi,macBP1,35,516,520,4,1
250811_Dupi_NMH_TPB_1,DupiS1,Dupi,macBP1,36,1812,1812,0,1
250811_Dupi_NMH_TPB_1,DupiS1,Dupi,macBP1,37,732,738,6,1
250811_Dupi_NMH_TPB_1,DupiS1,Dupi,macBP1,38,1106,1584,478,1
250811_Dupi_NMH_TB_2,DupiS2,Dupi,macBP2,1,2456,2574,118,1
250811_Dupi_NMH_TB_2,DupiS2,Dupi,macBP2,2,2022,1984,-37.9999999999998,1
250811_Dupi_NMH_TB_2,DupiS2,Dupi,macBP2,3,356,592,236,1
250811_Dupi_NMH_TB_2,DupiS2,Dupi,macBP2,4,776,772,-4,1
250811_Dupi_NMH_TB_2,DupiS2,Dupi,macBP2,5,260,276,16,1
250811_Dupi_NMH_TB_2,DupiS2,Dupi,macBP2,6,498,498,0,1
250811_Dupi_NMH_TB_2,DupiS2,Dupi,macBP2,7,42,24,-18,1
250811_Dupi_NMH_TB_2,DupiS2,Dupi,macBP2,8,122,92,-30,1
250811_Dupi_NMH_TB_2,DupiS2,Dupi,macBP2,9,158,142,-16,1
250811_Dupi_NMH_TB_2,DupiS2,Dupi,macBP2,10,1514,1516,2,1
250811_Dupi_NMH_TB_2,DupiS2,Dupi,macBP2,11,222,188,-34,1
250811_Dupi_NMH_TB_2,DupiS2,Dupi,macBP2,12,468,438,-30,1
250811_Dupi_NMH_TB_2,DupiS2,Dupi,macBP2,13,1878,1878,0,1
250811_Dupi_NMH_TB_2,DupiS2,Dupi,macBP2,14,474,480,6,1
250811_Dupi_NMH_TB_2,DupiS2,Dupi,macBP2,15,2782,2764,-18,1
250811_Dupi_NMH_TB_2,DupiS2,Dupi,macBP2,16,404,438,34,1
250811_Dupi_NMH_TB_2,DupiS2,Dupi,macBP2,17,326,332,6,1
250811_Dupi_NMH_TB_2,DupiS2,Dupi,macBP2,18,478,530,52,1
250811_Dupi_NMH_TB_2,DupiS2,Dupi,macBP2,19,992,974,-18,1
250811_Dupi_NMH_TB_2,DupiS2,Dupi,macBP2,20,1534,1548,14,1
250811_Dupi_NMH_TB_2,DupiS2,Dupi,macBP2,21,3000,3000,0,1
250811_Dupi_NMH_TB_2,DupiS2,Dupi,macBP2,22,220,200,-20,1
250811_Dupi_NMH_TB_2,DupiS2,Dupi,macBP2,23,1786,1766,-20,1
250811_Dupi_NMH_TB_2,DupiS2,Dupi,macBP2,24,2690,2718,28,1
250811_Dupi_NMH_TB_2,DupiS2,Dupi,macBP2,25,2384,2368,-16,1
250811_Dupi_NMH_TB_2,DupiS2,Dupi,macBP2,26,2824,2850,26,1
250811_Dupi_NMH_TB_2,DupiS2,Dupi,macBP2,27,1174,1192,18,1
250811_Dupi_NMH_TB_2,DupiS2,Dupi,macBP2,28,444,440,-4,1
250811_Dupi_NMH_TB_2,DupiS2,Dupi,macBP2,29,754,754,0,1
250811_Dupi_NMH_TB_2,DupiS2,Dupi,macBP2,30,1460,1438,-22,1
250811_Dupi_NMH_TB_2,DupiS2,Dupi,macBP2,31,2014,1998,-15.9999999999998,1
250811_Dupi_NMH_TB_2,DupiS2,Dupi,macBP2,32,2906,2862,-44,1
250811_Dupi_NMH_TB_2,DupiS2,Dupi,macBP2,33,1066,1008,-58,1
250811_Dupi_NMH_TB_2,DupiS2,Dupi,macBP2,34,2792,2806,14,1
250811_Dupi_NMH_TB_2,DupiS2,Dupi,macBP2,35,2582,2574,-8,1
250811_Dupi_NMH_TB_2,DupiS2,Dupi,macBP2,36,3000,3000,0,1
250811_Dupi_NMH_TB_2,DupiS2,Dupi,macBP2,37,2,2,0,1
